Recipe Name,Ingredient,URL
Swedish Angel Crisps,butter,http://allrecipes.com/recipe/11500/swedish-angel-crisps
Swedish Angel Crisps,egg,http://allrecipes.com/recipe/11500/swedish-angel-crisps
Swedish Angel Crisps,vanilla extract,http://allrecipes.com/recipe/11500/swedish-angel-crisps
Swedish Angel Crisps,all-purpose flour,http://allrecipes.com/recipe/11500/swedish-angel-crisps
Swedish Angel Crisps,baking soda,http://allrecipes.com/recipe/11500/swedish-angel-crisps
Swedish Angel Crisps,cream of tartar,http://allrecipes.com/recipe/11500/swedish-angel-crisps
Swedish Angel Crisps,chopped walnuts,http://allrecipes.com/recipe/11500/swedish-angel-crisps
Swedish Angel Crisps,granulated sugar for decoration,http://allrecipes.com/recipe/11500/swedish-angel-crisps
Swedish-ish Meatballs,Meatballs:,http://allrecipes.com/recipe/230235/swedish-ish-meatballs
Swedish-ish Meatballs,lean ground beef,http://allrecipes.com/recipe/230235/swedish-ish-meatballs
Swedish-ish Meatballs,ground pork,http://allrecipes.com/recipe/230235/swedish-ish-meatballs
Swedish-ish Meatballs,diced onion,http://allrecipes.com/recipe/230235/swedish-ish-meatballs
