Recipe Name,Ingredient,URL
Authentic Korean Bulgogi,onion  (optional),http://allrecipes.com/recipe/193863/authentic-korean-bulgogi
Easy Bulgogi (Korean BBQ Beef),yellow onion,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),green onions  dark green parts  from white and light green parts,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),soy sauce,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),white sugar,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),toasted sesame seeds,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),garlic,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),sesame oil,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),Korean red pepper flakes,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),minced fresh ginger,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),ground black pepper,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),beef sirloin steak cut  thin using kitchen shears,http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Easy Bulgogi (Korean BBQ Beef),"honey, or to taste",http://allrecipes.com/recipe/246172/easy-bulgogi-korean-bbq-beef
Korean Hot Wings,low-sodium soy sauce,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,dark brown sugar,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,ketchup,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,barbeque sauce,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,minced garlic,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,rice wine vinegar,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,chile-garlic sauce (such as Sriracha) (optional),http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,ground black pepper,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,Asian (toasted) sesame oil,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,grated fresh ginger,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,cornstarch,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,water,http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,"peanut oil for frying, or as needed",http://allrecipes.com/recipe/236241/korean-hot-wings
Korean Hot Wings,chicken wings,http://allrecipes.com/recipe/236241/korean-hot-wings
